guest_id,first_name,last_name,email,country,age_group,primary_brand,total_bookings,loyalty_tier,_fivetran_synced
G0008915,Reginald,Roberts,hsantiago@example.net,UK,45-54,Regent,1,Gold,2026-04-05T21:18:54.670557
G0002464,Gary,Garrett,matthew05@example.org,Australia,35-44,Norwegian,2,None,2026-04-05T21:18:54.671686
G0016203,Glen,Clayton,fordkimberly@example.org,Canada,65+,Norwegian,1,Gold,2026-04-05T21:18:54.672856
G0006391,Taylor,Dixon,ohill@example.net,France,55-64,Oceania,1,Latitudes,2026-04-05T21:18:54.673993
G0011259,Ruben,Mueller,trodgers@example.org,UK,35-44,Norwegian,6,Latitudes,2026-04-05T21:18:54.675148
G0015223,Charles,Vasquez,paynechelsey@example.org,UK,35-44,Norwegian,3,Gold,2026-04-05T21:18:54.676314
G0006426,Anthony,Smith,orozcomichael@example.com,USA,45-54,Oceania,1,Gold,2026-04-05T21:18:54.677470
G0002049,Kimberly,Henson,hooverlaura@example.com,USA,55-64,Oceania,2,None,2026-04-05T21:18:54.678639
G0004596,Stephen,Duffy,rbailey@example.net,Canada,65+,Norwegian,3,Ambassador,2026-04-05T21:18:54.679778
G0019541,Yolanda,Gomez,igraves@example.org,USA,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.680917
G0009446,Amanda,Rivas,smccoy@example.com,USA,65+,Norwegian,2,None,2026-04-05T21:18:54.682058
G0007151,Anne,Cole,justinjackson@example.com,Other,45-54,Norwegian,3,Platinum,2026-04-05T21:18:54.683225
G0005366,Luke,Wang,cathy00@example.org,USA,55-64,Norwegian,1,Latitudes,2026-04-05T21:18:54.684358
G0007459,Megan,Salinas,williamjohnston@example.org,USA,45-54,Norwegian,4,None,2026-04-05T21:18:54.685524
G0003931,Mary,Cain,james86@example.com,France,35-44,Oceania,2,None,2026-04-05T21:18:54.686665
G0001741,Scott,Case,yjohnson@example.org,USA,25-34,Norwegian,1,None,2026-04-05T21:18:54.687813
G0018740,Glenn,Riley,sarahjames@example.com,Australia,55-64,Norwegian,2,None,2026-04-05T21:18:54.688977
G0008258,Molly,Simmons,walkersusan@example.org,UK,55-64,Norwegian,2,None,2026-04-05T21:18:54.690146
G0013991,Kelly,Harris,hamiltonryan@example.net,USA,45-54,Norwegian,4,None,2026-04-05T21:18:54.691308
G0019110,Anthony,Morgan,laneshawn@example.org,Germany,45-54,Norwegian,2,Latitudes,2026-04-05T21:18:54.692468
G0003756,Samantha,Torres,lopezlouis@example.net,USA,25-34,Norwegian,2,Gold,2026-04-05T21:18:54.693643
G0014682,James,Brown,wardjames@example.net,Other,35-44,Norwegian,4,None,2026-04-05T21:18:54.694813
G0006187,Daniel,Williams,amy49@example.com,USA,55-64,Oceania,2,Platinum,2026-04-05T21:18:54.695941
G0001449,Rachel,Gonzalez,matthew62@example.com,USA,45-54,Norwegian,3,None,2026-04-05T21:18:54.697083
G0000635,Robin,Cobb,michelemoon@example.net,USA,45-54,Norwegian,2,None,2026-04-05T21:18:54.698254
G0006313,Walter,Marsh,moorelatoya@example.org,Germany,55-64,Regent,1,None,2026-04-05T21:18:54.699425
G0001273,Timothy,Mendoza,steinjoy@example.com,USA,25-34,Norwegian,1,Latitudes,2026-04-05T21:18:54.700594
G0013301,Kathleen,Williamson,suzanne62@example.net,USA,35-44,Norwegian,2,Latitudes,2026-04-05T21:18:54.701733
G0000016,John,Guerrero,melanierangel@example.org,Canada,35-44,Norwegian,1,None,2026-04-05T21:18:54.702901
G0010009,Mary,Harris,moorejon@example.com,UK,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.704064
G0016081,Eric,Humphrey,lauren84@example.com,Canada,25-34,Norwegian,3,Latitudes,2026-04-05T21:18:54.705200
G0016838,Jonathan,Baker,fwest@example.net,Germany,55-64,Regent,3,Latitudes,2026-04-05T21:18:54.706355
G0003837,Vanessa,Miller,fcooley@example.net,USA,25-34,Norwegian,2,None,2026-04-05T21:18:54.707491
G0001599,Anthony,Smith,brenda56@example.com,France,35-44,Norwegian,3,Latitudes,2026-04-05T21:18:54.708632
G0007673,Zoe,Levy,stephenparker@example.com,USA,55-64,Norwegian,2,Latitudes,2026-04-05T21:18:54.709803
G0006344,Cheyenne,Lee,hansenbenjamin@example.org,USA,65+,Norwegian,3,Latitudes,2026-04-05T21:18:54.710975
G0016612,Carla,Gould,kleinnicholas@example.org,UK,55-64,Oceania,1,Latitudes,2026-04-05T21:18:54.712153
G0008290,Kimberly,Long,richard29@example.com,USA,65+,Norwegian,1,Latitudes,2026-04-05T21:18:54.713281
G0019275,Megan,Boyer,edwardperkins@example.net,USA,55-64,Norwegian,3,None,2026-04-05T21:18:54.714444
G0017130,Melinda,Welch,shawn43@example.com,Canada,25-34,Norwegian,1,None,2026-04-05T21:18:54.715580
G0019139,Katrina,Ponce,obishop@example.net,Australia,45-54,Norwegian,3,Latitudes,2026-04-05T21:18:54.716726
G0015940,Ralph,Allen,pbeltran@example.net,USA,45-54,Norwegian,2,Latitudes,2026-04-05T21:18:54.717876
G0011115,Joshua,Daniel,megan35@example.com,USA,55-64,Oceania,1,None,2026-04-05T21:18:54.719006
G0014215,Christopher,Jackson,jon22@example.com,USA,55-64,Norwegian,2,None,2026-04-05T21:18:54.720151
G0000541,Barbara,Whitaker,ifernandez@example.org,Canada,45-54,Norwegian,3,None,2026-04-05T21:18:54.721299
G0016114,Karen,Li,tracy67@example.org,USA,45-54,Norwegian,2,Platinum,2026-04-05T21:18:54.722429
G0002120,Kenneth,Reilly,fwebb@example.net,USA,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.723574
G0014140,Sarah,Perry,kyle37@example.net,Canada,45-54,Norwegian,2,None,2026-04-05T21:18:54.724710
G0002538,Laura,Moore,perezelizabeth@example.org,Australia,45-54,Norwegian,4,None,2026-04-05T21:18:54.725879
G0002372,Dennis,Thomas,carreileen@example.com,USA,55-64,Norwegian,3,Latitudes,2026-04-05T21:18:54.727042
G0014223,Jennifer,Shepard,wadekerry@example.net,USA,55-64,Norwegian,4,Latitudes,2026-04-05T21:18:54.728210
G0008531,Nicole,Bryant,kellycopeland@example.com,USA,45-54,Norwegian,2,Latitudes,2026-04-05T21:18:54.729377
G0015953,Eric,Hurst,aguirreerin@example.org,USA,25-34,Norwegian,1,Latitudes,2026-04-05T21:18:54.730534
G0002516,Tiffany,Lopez,caseywood@example.com,Germany,35-44,Norwegian,3,Gold,2026-04-05T21:18:54.731711
G0000599,Julia,Ward,joneschristina@example.org,Canada,35-44,Norwegian,3,None,2026-04-05T21:18:54.732877
G0003853,Sarah,Flores,john40@example.net,USA,45-54,Norwegian,3,Latitudes,2026-04-05T21:18:54.734005
G0001911,Robert,Cole,sabrinaowens@example.net,USA,45-54,Norwegian,2,Gold,2026-04-05T21:18:54.735186
G0007587,Karen,Wagner,ehood@example.com,Canada,35-44,Oceania,1,Ambassador,2026-04-05T21:18:54.736332
G0007240,Paige,Davis,eugene07@example.net,Australia,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.737463
G0008415,Richard,Ryan,xneal@example.net,USA,35-44,Norwegian,3,Latitudes,2026-04-05T21:18:54.738613
G0015360,Cody,Nelson,hjordan@example.net,USA,25-34,Norwegian,2,None,2026-04-05T21:18:54.739760
G0000920,Brittany,Kidd,hgreen@example.org,USA,35-44,Regent,1,Latitudes,2026-04-05T21:18:54.740907
G0008060,Shawn,Mendoza,allisonlong@example.com,Germany,55-64,Regent,2,Gold,2026-04-05T21:18:54.742069
G0004358,David,Jackson,kingbrenda@example.net,USA,55-64,Norwegian,2,Gold,2026-04-05T21:18:54.743234
G0003190,Michelle,Robertson,dianeyork@example.com,UK,35-44,Regent,1,None,2026-04-05T21:18:54.744400
G0002788,Stacey,Mendoza,crystalyoung@example.com,USA,35-44,Norwegian,2,Ambassador,2026-04-05T21:18:54.745566
G0005237,Cindy,Mcclure,jamesdavis@example.net,USA,55-64,Norwegian,1,None,2026-04-05T21:18:54.746740
G0015797,Stephen,Bauer,kathrynyates@example.com,UK,65+,Regent,1,Platinum,2026-04-05T21:18:54.747905
G0011831,Amanda,Sparks,sharon32@example.org,UK,65+,Norwegian,4,Gold,2026-04-05T21:18:54.749041
G0008097,Dylan,Foster,robertsashley@example.com,Canada,65+,Norwegian,2,Platinum,2026-04-05T21:18:54.750213
G0005664,Tina,Miller,kristinebrown@example.com,USA,65+,Oceania,4,Latitudes,2026-04-05T21:18:54.751387
G0015382,Vicki,Lane,kimberly94@example.net,USA,65+,Oceania,5,None,2026-04-05T21:18:54.752518
G0012845,Michael,Johnson,simontabitha@example.com,UK,35-44,Norwegian,3,Platinum,2026-04-05T21:18:54.753690
G0004869,Justin,Arnold,andersonsean@example.net,Australia,55-64,Norwegian,2,None,2026-04-05T21:18:54.754854
G0001118,Mario,Walker,kjones@example.net,UK,55-64,Oceania,1,Gold,2026-04-05T21:18:54.755985
G0007713,Kara,Swanson,timothy39@example.org,USA,45-54,Norwegian,2,Gold,2026-04-05T21:18:54.757126
G0007856,Sheri,Wilkerson,flynnjodi@example.com,USA,55-64,Norwegian,2,Latitudes,2026-04-05T21:18:54.758295
G0005964,James,Gates,yboyd@example.org,USA,45-54,Norwegian,2,None,2026-04-05T21:18:54.759439
G0006543,Laura,Wright,wardlisa@example.com,USA,45-54,Norwegian,1,None,2026-04-05T21:18:54.760609
G0000696,Kelly,Shelton,petercarter@example.net,USA,55-64,Norwegian,2,None,2026-04-05T21:18:54.761792
G0005688,Kristi,Williams,xaguilar@example.com,Australia,65+,Oceania,2,None,2026-04-05T21:18:54.762929
G0012058,Sandra,King,kristine76@example.org,USA,65+,Norwegian,5,Platinum,2026-04-05T21:18:54.764071
G0005154,Heather,Jones,tmoran@example.com,USA,55-64,Norwegian,2,Gold,2026-04-05T21:18:54.765216
G0013960,Bradley,Gomez,gonzalezerin@example.org,UK,55-64,Norwegian,1,Latitudes,2026-04-05T21:18:54.766385
G0003615,Phyllis,Powell,vstevenson@example.org,USA,55-64,Norwegian,1,None,2026-04-05T21:18:54.767525
G0013170,Jeanette,Glass,vbarrett@example.org,UK,55-64,Norwegian,2,None,2026-04-05T21:18:54.768675
G0009262,Samuel,Stevens,padams@example.com,Germany,45-54,Norwegian,3,Gold,2026-04-05T21:18:54.769816
G0014349,Jon,Clark,xturner@example.org,Canada,65+,Norwegian,1,Latitudes,2026-04-05T21:18:54.770959
G0006596,Megan,Martinez,medinajohn@example.net,Other,35-44,Norwegian,2,None,2026-04-05T21:18:54.772124
G0008055,Ryan,Moyer,nicholas11@example.net,Canada,25-34,Norwegian,1,None,2026-04-05T21:18:54.773279
G0017206,Nicole,Grant,raymond41@example.org,USA,65+,Regent,1,None,2026-04-05T21:18:54.774407
G0019402,Christine,Fleming,jeffersonkevin@example.com,USA,45-54,Norwegian,1,None,2026-04-05T21:18:54.775576
G0002553,Robert,Fox,taylorchristopher@example.com,Canada,35-44,Norwegian,3,None,2026-04-05T21:18:54.776745
G0008602,David,Perez,louis65@example.net,USA,55-64,Norwegian,1,Latitudes,2026-04-05T21:18:54.777880
G0000384,Rebekah,Mendez,rorozco@example.com,France,25-34,Norwegian,2,Latitudes,2026-04-05T21:18:54.779023
G0018951,Emily,Black,kellywashington@example.com,USA,65+,Norwegian,1,None,2026-04-05T21:18:54.780201
G0013317,Robert,Jackson,ssmith@example.net,Australia,35-44,Norwegian,2,Gold,2026-04-05T21:18:54.781351
G0013294,Michael,Cordova,lararita@example.com,USA,25-34,Norwegian,5,Latitudes,2026-04-05T21:18:54.782519
G0016721,Isaiah,Fry,cspencer@example.org,USA,45-54,Norwegian,2,Ambassador,2026-04-05T21:18:54.783665
G0009173,Jonathan,Brown,clarksarah@example.com,USA,25-34,Oceania,2,None,2026-04-05T21:18:54.784831
G0006956,Patrick,Cabrera,ericksonangel@example.org,Other,55-64,Regent,3,Latitudes,2026-04-05T21:18:54.785994
G0016021,Kevin,Adams,vpalmer@example.org,Australia,65+,Norwegian,2,None,2026-04-05T21:18:54.787149
G0011991,Jeffery,Lopez,pmartinez@example.org,UK,35-44,Norwegian,2,Gold,2026-04-05T21:18:54.788293
G0009811,Daniel,Wallace,kwilliams@example.org,Canada,45-54,Norwegian,3,None,2026-04-05T21:18:54.789435
G0011444,Brandi,Stein,nicholsreginald@example.org,UK,35-44,Norwegian,6,Gold,2026-04-05T21:18:54.790617
G0010230,Nancy,Hawkins,richardsonjessica@example.org,UK,65+,Oceania,5,Gold,2026-04-05T21:18:54.791810
G0002317,Nicole,Owen,yramos@example.com,USA,45-54,Oceania,3,None,2026-04-05T21:18:54.792948
G0016515,Eric,Ali,johnhansen@example.org,USA,45-54,Regent,4,Ambassador,2026-04-05T21:18:54.794121
G0017997,Lindsey,Kim,frose@example.com,UK,55-64,Norwegian,3,None,2026-04-05T21:18:54.795266
G0008216,Robert,Carlson,justin65@example.org,USA,25-34,Norwegian,2,Gold,2026-04-05T21:18:54.796414
G0006050,Heather,Reyes,matthewbarajas@example.net,Australia,45-54,Regent,1,None,2026-04-05T21:18:54.797578
G0002064,Jeanette,Johnston,sabrina27@example.net,UK,55-64,Norwegian,1,Gold,2026-04-05T21:18:54.798714
G0011037,Kevin,Crawford,hardykeith@example.org,UK,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.799893
G0007445,Tanya,Butler,lucasmontgomery@example.net,USA,45-54,Norwegian,2,Latitudes,2026-04-05T21:18:54.801069
G0011748,Angela,Rosales,gilmorebrian@example.net,USA,45-54,Oceania,1,Latitudes,2026-04-05T21:18:54.802230
G0011047,Patricia,Reynolds,diazbarbara@example.net,USA,25-34,Norwegian,2,Gold,2026-04-05T21:18:54.803394
G0017537,Victor,Dominguez,underwoodchelsea@example.net,Germany,65+,Oceania,3,Platinum,2026-04-05T21:18:54.804571
G0002116,Eric,Taylor,gallagherchristopher@example.org,Germany,55-64,Norwegian,2,None,2026-04-05T21:18:54.805750
G0004233,Nicole,Green,ryan69@example.com,USA,35-44,Norwegian,3,Ambassador,2026-04-05T21:18:54.806887
G0015017,Samantha,Johnson,oroberson@example.org,USA,35-44,Norwegian,2,Latitudes,2026-04-05T21:18:54.808032
G0013103,Steven,Mccall,jeremy37@example.net,USA,35-44,Norwegian,2,None,2026-04-05T21:18:54.809170
G0005988,Karen,Martin,marycole@example.org,USA,55-64,Norwegian,2,None,2026-04-05T21:18:54.810342
G0000662,Cody,Lawrence,swalker@example.org,USA,45-54,Norwegian,4,None,2026-04-05T21:18:54.811491
G0013127,James,Anthony,justin04@example.net,USA,55-64,Norwegian,3,None,2026-04-05T21:18:54.812634
G0007775,Charles,Edwards,william99@example.org,Australia,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.813775
G0011095,Catherine,Vincent,martin04@example.net,USA,25-34,Norwegian,3,Latitudes,2026-04-05T21:18:54.814913
G0004513,Javier,Lucas,bking@example.org,Other,55-64,Norwegian,2,Latitudes,2026-04-05T21:18:54.816056
G0004867,Ashley,Wagner,campbellmario@example.org,USA,55-64,Norwegian,1,Gold,2026-04-05T21:18:54.817230
G0016411,Philip,Romero,alexandra57@example.com,France,45-54,Norwegian,1,Platinum,2026-04-05T21:18:54.818361
G0012149,Richard,Mack,harveywilliam@example.org,USA,65+,Norwegian,4,Ambassador,2026-04-05T21:18:54.819521
G0008220,Stacy,Daniels,xklein@example.com,USA,65+,Oceania,4,None,2026-04-05T21:18:54.820675
G0005247,Christopher,Ponce,erik84@example.net,Germany,45-54,Norwegian,2,None,2026-04-05T21:18:54.821814
G0008417,Laura,Clements,harrisstephanie@example.com,France,25-34,Norwegian,2,Latitudes,2026-04-05T21:18:54.822979
G0012420,Teresa,Ramos,shelleyburton@example.net,USA,25-34,Norwegian,2,None,2026-04-05T21:18:54.824158
G0016565,Rachel,Burton,haleypatterson@example.org,USA,65+,Norwegian,2,Platinum,2026-04-05T21:18:54.825336
G0013585,Anthony,Gonzalez,kenneth24@example.net,USA,35-44,Norwegian,3,Latitudes,2026-04-05T21:18:54.826465
G0013966,Shawn,Smith,judy01@example.com,USA,55-64,Norwegian,2,Platinum,2026-04-05T21:18:54.827607
G0002741,Melissa,Smith,donaldsonandrew@example.org,USA,25-34,Regent,3,None,2026-04-05T21:18:54.828782
G0018901,Michael,Hernandez,robindudley@example.net,Other,25-34,Norwegian,1,None,2026-04-05T21:18:54.829939
G0001839,Carlos,Freeman,reyesamanda@example.net,USA,55-64,Norwegian,2,Gold,2026-04-05T21:18:54.831110
G0007332,Robert,Herman,ramseysean@example.com,USA,35-44,Norwegian,4,Gold,2026-04-05T21:18:54.832282
G0017857,Michelle,Ramirez,henry60@example.org,USA,65+,Norwegian,1,None,2026-04-05T21:18:54.833422
G0003626,Raymond,Smith,nbooker@example.org,USA,35-44,Norwegian,3,None,2026-04-05T21:18:54.834566
G0012964,Brent,Sanchez,taylormartin@example.com,USA,65+,Norwegian,2,None,2026-04-05T21:18:54.835732
G0004050,Stephen,Johnson,vryan@example.net,USA,45-54,Oceania,1,Gold,2026-04-05T21:18:54.836888
G0008100,Dana,Avila,jessica99@example.com,Canada,35-44,Norwegian,2,Gold,2026-04-05T21:18:54.838019
G0011467,Debra,Fernandez,mitchelltimothy@example.com,Australia,55-64,Norwegian,2,None,2026-04-05T21:18:54.839193
G0017217,Keith,Snyder,yholden@example.net,France,55-64,Oceania,5,None,2026-04-05T21:18:54.840375
G0002026,Michelle,Underwood,cassandrabarnes@example.org,UK,55-64,Norwegian,2,Gold,2026-04-05T21:18:54.841462
G0002821,Ruben,Freeman,morenorobert@example.net,USA,55-64,Oceania,1,None,2026-04-05T21:18:54.842582
G0013569,Cynthia,Copeland,sonia26@example.org,USA,65+,Norwegian,1,Platinum,2026-04-05T21:18:54.843686
G0017806,Cameron,Leach,williamwallace@example.com,Australia,45-54,Norwegian,4,Latitudes,2026-04-05T21:18:54.844832
G0007573,Alexis,Lucas,joneskimberly@example.org,France,55-64,Regent,2,None,2026-04-05T21:18:54.845990
G0018373,Sarah,Lopez,ithompson@example.net,USA,55-64,Norwegian,2,Latitudes,2026-04-05T21:18:54.847139
G0000674,Maria,Lee,troycampbell@example.org,USA,65+,Regent,1,None,2026-04-05T21:18:54.848324
G0003284,Derek,Clark,jacqueline89@example.org,Canada,35-44,Regent,2,Gold,2026-04-05T21:18:54.849455
G0008967,Paige,Knox,saraforbes@example.org,Germany,35-44,Norwegian,1,None,2026-04-05T21:18:54.850616
G0000493,Ashley,Nelson,fcampbell@example.org,UK,45-54,Oceania,1,Latitudes,2026-04-05T21:18:54.851759
G0017934,Patrick,Hinton,riveraann@example.com,USA,35-44,Norwegian,4,None,2026-04-05T21:18:54.852928
G0000605,Steven,King,lukebarrera@example.net,USA,35-44,Oceania,3,None,2026-04-05T21:18:54.854091
G0014365,Deborah,Davis,jose41@example.com,USA,35-44,Norwegian,5,Latitudes,2026-04-05T21:18:54.855230
G0015728,Brandon,Beasley,santanabrian@example.org,Canada,55-64,Norwegian,4,None,2026-04-05T21:18:54.856409
G0001103,Jeffrey,Daniels,hudsonwilliam@example.com,UK,25-34,Norwegian,1,None,2026-04-05T21:18:54.857597
G0017010,Emily,White,millerjessica@example.net,USA,35-44,Regent,2,Gold,2026-04-05T21:18:54.858784
G0019731,Bryan,Woods,howedebra@example.net,USA,55-64,Norwegian,3,None,2026-04-05T21:18:54.859964
G0006653,Monica,Phillips,toddmark@example.com,Other,45-54,Norwegian,1,Platinum,2026-04-05T21:18:54.861152
G0003100,Kim,Scott,ooconnor@example.net,USA,55-64,Norwegian,2,Gold,2026-04-05T21:18:54.862308
G0013797,David,Smith,mary32@example.org,USA,35-44,Oceania,1,Latitudes,2026-04-05T21:18:54.863450
G0006137,Katherine,White,nelsonmichael@example.com,USA,55-64,Oceania,3,None,2026-04-05T21:18:54.864625
G0008936,Angela,Perez,hmiller@example.net,UK,55-64,Oceania,3,Latitudes,2026-04-05T21:18:54.865803
G0014854,Lisa,Watson,fowlerjoseph@example.com,Australia,65+,Norwegian,2,None,2026-04-05T21:18:54.866974
G0012909,Thomas,Chapman,stevewong@example.net,USA,65+,Norwegian,2,Latitudes,2026-04-05T21:18:54.868158
G0006492,Lori,Spears,dustin58@example.net,UK,45-54,Regent,1,Gold,2026-04-05T21:18:54.869320
G0007493,Michelle,Thompson,pattyowens@example.org,UK,45-54,Oceania,3,Latitudes,2026-04-05T21:18:54.870494
G0004404,Jennifer,Quinn,patrickromero@example.net,Canada,55-64,Oceania,3,Latitudes,2026-04-05T21:18:54.871669
G0003490,Judy,Rubio,bullocknancy@example.com,USA,55-64,Norwegian,1,Gold,2026-04-05T21:18:54.874520
G0010179,John,Clayton,jennifertorres@example.net,USA,45-54,Norwegian,2,Gold,2026-04-05T21:18:54.875714
G0019306,Joseph,Whitehead,robertdrake@example.org,France,45-54,Norwegian,2,None,2026-04-05T21:18:54.876885
G0001473,Hector,Richardson,margaret79@example.com,Australia,35-44,Oceania,2,None,2026-04-05T21:18:54.878031
G0014010,Christopher,Martin,heathersmith@example.org,USA,45-54,Norwegian,1,Latitudes,2026-04-05T21:18:54.879200
G0010846,Andrew,Fox,qhudson@example.com,Canada,35-44,Norwegian,3,Latitudes,2026-04-05T21:18:54.880372
G0006328,Amanda,Smith,katrinadouglas@example.org,Germany,65+,Regent,1,Platinum,2026-04-05T21:18:54.881543
G0018622,Jennifer,Wagner,smithjoanna@example.com,Germany,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.882721
G0008211,Jerry,Nolan,williamwhitaker@example.net,USA,45-54,Norwegian,1,None,2026-04-05T21:18:54.883898
G0003705,Steven,Dominguez,jesseperry@example.org,Other,65+,Norwegian,2,Gold,2026-04-05T21:18:54.885088
G0016314,Samuel,Ortiz,grahamcraig@example.net,UK,45-54,Oceania,1,None,2026-04-05T21:18:54.886272
G0003359,Samuel,Wood,ryanjeffrey@example.net,USA,55-64,Norwegian,2,Ambassador,2026-04-05T21:18:54.887459
G0018316,Blake,Edwards,burnschristopher@example.com,UK,35-44,Norwegian,2,None,2026-04-05T21:18:54.888657
G0000044,Joseph,Murphy,caitlyn38@example.org,USA,65+,Oceania,1,None,2026-04-05T21:18:54.889795
G0013365,Julie,Gardner,michael03@example.com,USA,35-44,Oceania,2,None,2026-04-05T21:18:54.890939
G0012891,Jeffrey,Reed,gchambers@example.net,USA,35-44,Norwegian,1,Latitudes,2026-04-05T21:18:54.892110
G0006565,Alexis,Wallace,jonesshannon@example.com,USA,65+,Norwegian,2,Latitudes,2026-04-05T21:18:54.893297
G0004427,Richard,Avila,psmith@example.net,USA,35-44,Oceania,1,None,2026-04-05T21:18:54.894457
G0012629,Christopher,Peterson,hduffy@example.net,Australia,65+,Oceania,1,Platinum,2026-04-05T21:18:54.895621
G0015649,Darrell,Wilson,danapotter@example.net,USA,55-64,Norwegian,2,None,2026-04-05T21:18:54.896804
G0008858,Jamie,Foster,sheri42@example.net,USA,35-44,Norwegian,1,None,2026-04-05T21:18:54.897953
G0008029,Amanda,Rose,amandaspencer@example.org,Germany,35-44,Norwegian,2,Platinum,2026-04-05T21:18:54.899150
G0007553,Annette,Solomon,nfranklin@example.org,USA,65+,Norwegian,2,Latitudes,2026-04-05T21:18:54.900324
G0009590,Stephanie,Stevenson,andersonfred@example.com,USA,55-64,Norwegian,1,None,2026-04-05T21:18:54.901504
G0012751,Kellie,Bailey,maciasjohn@example.net,USA,65+,Norwegian,2,Platinum,2026-04-05T21:18:54.902693
G0015962,Jill,Bailey,wendydavis@example.com,Australia,55-64,Norwegian,2,None,2026-04-05T21:18:54.903873
G0019956,Walter,Klein,kimberly56@example.com,USA,55-64,Regent,1,Platinum,2026-04-05T21:18:54.905011
G0004693,Steve,Mcintosh,leeclark@example.org,USA,35-44,Norwegian,2,None,2026-04-05T21:18:54.906203
G0016228,David,Perez,hannahgarrett@example.com,Germany,45-54,Oceania,3,None,2026-04-05T21:18:54.907385
G0001896,Emily,Moore,crystalmyers@example.net,USA,35-44,Norwegian,2,Ambassador,2026-04-05T21:18:54.908567
